id,name,price,keyfeatures,specs,url,warranty,emi,subtitle,rating,num_review,offers,insertdate,inserttime
127,"'Sony Xperia E4 Dual Sim'","Rs. 10,990",{},"{""GPRS"": ""Yes"", ""Flash"": ""Yes"", ""In the Box"": ""Headset, Generic Startup Guide, Generic SAR Leaflet, Charger Head, USB Cable"", ""Video Player"": ""Yes, Supports 3GPP, WEBM, MP4, Full HD"", ""Business Features"": ""Pushmail  (Microsoft Exchange ActiveSync)"", ""Internal"": ""8 GB"", ""Important Apps"": ""SyncML, Xperia Lounge, Facebook, Google"", ""Memory"": ""1 GB RAM, 8 GB ROM"", ""Talk Time"": ""12 hrs (2G)"", ""Network Type"": ""3G"", ""Type"": ""2300 mAh"", ""FM"": ""Yes"", ""Expandable Memory"": ""microSD, upto 32 GB"", ""Call Features"": ""Loudspeaker"", ""Other Camera Features"": ""Auto Scene Recognition, HDR (High Dynamic Range) for Pictures, Image Stabiliser, Geo-tagging, Image Capture (JPEG), Image Playback (BMP, GIF, JPEG, PNG, WebP), Sony Camera Apps (AR Fun, Portrait Retouch, Live on YouTube, Sound Photo), HD Recording Support, Selfies"", ""Form"": ""Bar"", ""USB Connectivity"": ""Yes, micro USB, v2"", ""Rear Camera"": ""Yes, 5 MP"", ""Brand"": ""Sony"", ""Audio Jack"": ""3.5 mm"", ""Warranty Summary"": ""1 year manufacturer warranty for Phone",http://www.flipkart.com/sony-xperia-e4-dual-sim/p/itme7rxkctqgjkwb?pid=MOBE5YQEAC4FCNFB&ref=L%3A-9059431374062400821&srno=p_12&query=sony&otracker=from-search,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
128,"'Sony Xperia M2 Dual'","Rs. 11,990",{},"{""GPRS"": ""Yes, 107 kbps"", ""Flash"": ""Yes"", ""Phone Book Memory"": ""Yes"", ""Video Player"": ""Yes, Supports MP4, 3GPP, HD"", ""Business Features"": ""Document Viewer, Pushmail  (Microsoft Exchange ActiveSync)"", ""Internal"": ""8 GB"", ""Important Apps"": ""Hangouts, YouTube, Movies Application, WALKMAN Application, Facebook, Twitter, Google Play, Google Voice Search, Google Search, Web Browser (WebKit), SyncML, Multiple IM, Xperia Link, Friends Application, Sony Media Apps, Album App, Xperia Care, Xperia Transfer, Gmail, Instant Messaging"", ""Memory"": ""1 GB RAM, 8 GB ROM"", ""Talk Time"": ""12 hrs (2G)"", ""Network Type"": ""3G"", ""Type"": ""2330 mAh"", ""FM"": ""Yes"", ""Expandable Memory"": ""microSD, upto 32 GB"", ""Tethering"": ""USB, Wi-fi Hotspot"", ""Music Player"": ""Yes, Supports OTA, RTTTL, AMR, iMelody, XMF, WAV, FLAC, MP3, SMF, RTX, ADTS, OGG"", ""Other Camera Features"": ""<div class=\""dummy-content\"">\n                                                    Auto Focus, Sony Exmor RS for Mobile Image Sensor, Geo-tagging, Imag",http://www.flipkart.com/sony-xperia-m2-dual/p/itme7zkyzhh2kvb5?pid=MOBDVF6FNKB2UK2G&ref=L%3A-9059431374062400821&srno=p_13&query=sony&otracker=from-search,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
129,"'Sony mdr zx110a Wired Headphones'","Rs. 649",{},"{""In Sales Package"": ""1 Headphone"", ""Flatwire"": ""Yes"", ""Model ID"": ""mdr zx110a"", ""Connector Plating"": ""Gold Plating"", ""Designed For"": ""All mobiles with 3.5 mm jack"", ""Cord Type"": ""1.2 m"", ""Wired/Wireless"": ""Wired"", ""Noise Cancellation"": ""No"", ""Connector Size"": ""3.5 mm"", ""Deep Bass"": ""No"", ""Headphone Driver Units"": ""30 mm"", ""Headset Design"": ""Over the Head"", ""Color"": ""White"", ""Covered in Warranty"": ""Manufecturing Defects"", ""Headphone Type"": ""Over the Ear"", ""Compatible Devices"": ""Mobile"", ""Bluetooth"": ""No"", ""Warranty Summary"": ""6 months sony India Warranty"", ""Foldable/Collapsible"": ""Yes"", ""Not Covered in Warranty"": ""Physical Damage"", ""Warranty Service Type"": ""Offsite , service center only"", ""Impedance"": ""24 ohm (Power On)"", ""Additional Features"": ""Over the Ear, Wired Connectivity, Over the Head, 30 mm Driver Units, 24 ohm Impedance, Supra-aural, 12 Hz - 22000 Hz Headphone Frequency Response"", ""Brand"": ""Sony""}",http://www.flipkart.com/sony-mdr-zx110a-wired-headphones/p/itmdzrsehuuqhgvk?pid=ACCDZRSEYPFHAT76&ref=L%3A-9059431374062400821&srno=p_14&query=sony&otracker=from-search,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
130,"'Sony Xperia ZR'","Rs. 19,431",{},"{""GPRS"": ""Yes, 107 kbps"", ""Flash"": ""LED"", ""Phone Book Memory"": ""Yes"", ""Ringtone"": ""Polyphonic"", ""Video Player"": ""Yes, Supports MKV, XviD, MOV, AVI, H.264, 3GPP, H.263, MP4, Full HD"", ""Business Features"": ""Document Viewer, Pushmail  (Microsoft Exchange, ActiveSync)"", ""Internal"": ""8 GB"", ""Important Apps"": ""Sony Music App ( Can Download 1.5Mil Songs for Free), Sony Liv App, Google Play, Google Voice Search, Facebook, Google Wallet, Google Talk, Twitter, Gmail, Instant Messaging, YouTube"", ""Memory"": ""2 GB RAM, 8 GB ROM"", ""Talk Time"": ""11 hrs (2G), 13 hrs (3G)"", ""Network Type"": ""3G"", ""Type"": ""2300 mAh"", ""FM"": ""Yes"", ""Expandable Memory"": ""microSD, upto 32 GB"", ""Call Features"": ""Loudspeaker"", ""Other Camera Features"": ""Exmor RS for Mobile Sensor, Burst Mode, Fast Capture, Auto Focus, Face Detection, Face Recognition, Geo-tagging, Image Stabiliser, Object Tracking, Picture Effect, Quick Launch, Red-eye Reduction, Scene Recognition, Smile Shutter, Send to Web, Image Senso, Superior Auto, HDR"", """,http://www.flipkart.com/sony-xperia-zr/p/itme7ycyrasgtpf8?pid=MOBDHPF8EG6DSSVZ&ref=L%3A-9059431374062400821&srno=p_15&query=sony&otracker=from-search,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
131,"'Sony Xperia Z5 Dual'","Rs. 43,189",{},"{""GPRS"": ""Yes"", ""Flash"": ""Pulse LED"", ""In the Box"": ""Handset, Charger, USB Cable, User Guide, Stereo Headset, Screen Protector"", ""Video Player"": ""Yes, Full HD, 4K - Ultra HD"", ""Internal"": ""32 GB"", ""Memory"": ""3 GB RAM, 32 GB ROM"", ""Network Type"": ""4G, 3G"", ""Type"": ""2900 mAh"", ""FM"": ""Yes"", ""Expandable Memory"": ""microSD, upto 200"", ""Call Features"": ""Loudspeaker"", ""Other Camera Features"": ""<div class=\""dummy-content\"">\n                                                    1/2.3 Inch Sony Exmor RS Sensor, Hybrid Auto Focus 0.03 sec, 5 x Clear Image Zoom, Wide-angle G Lens (24 mm), ISO 12800 Photo / 3200 Video, SteadyShot with Intelligent Active Mode - Video Stabilisation, Sony Exmor R Sensor, SteadyShot with Intelligent Active Mode - Video Stabilisation, Wide-angle Le...<a href=\""javascript:void(0);\"" onclick=\""$(this).parents('.dummy-content').hide();$(this).parents('.dummy-content').next().show();return false;\"">View More</a>\n</div>\n<div class=\""fk-hidden\"">1/2.3 Inch Sony Exmor RS Senso",http://www.flipkart.com/sony-xperia-z5-dual/p/itmecafeyx4vyhgg?pid=MOBECAFETMHNVHTV&ref=L%3A-9059431374062400821&srno=p_16&query=sony&otracker=from-search,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
132,"'Sony Xperia Z1'","Rs. 19,790",{},"{""GPRS"": ""Yes, 107 kbps"", ""Flash"": ""LED"", ""Phone Book Memory"": ""Yes"", ""Ringtone"": ""Polyphonic"", ""Video Player"": ""Yes, Supports M4V, AVI, WEBM, MP4, MKV, XviD, 3GPP, Full HD"", ""Business Features"": ""Document Viewer, Pushmail  (Microsoft Exchange ActiveSync), Reader Mode"", ""Internal"": ""16 GB"", ""Important Apps"": ""Google Play, Sony Music App, Sony Entertainment Television, Sony Pictures, BIGFlix, Asphalt 7, LINE, Album App, Movies App, WALKMAN App, Social Life"", ""Memory"": ""2 GB RAM"", ""Talk Time"": ""14 hrs (2G), 15 hrs (3G)"", ""Network Type"": ""3G"", ""Type"": ""3000 mAh"", ""FM"": ""Yes"", ""Expandable Memory"": ""microSD, upto 64 GB"", ""Call Features"": ""Loudspeaker"", ""Other Camera Features"": ""<div class=\""dummy-content\"">\n                                                    Social Camera Applications, Sony G Lens, Advanced Optics Lens, Exmor RS Sony Image Sensor, BIONZ Sony Processing Engine, Unparalleled Photos and Video, Zoom - 3x, Cyber-shot, Low Noise, Video Image Stabiliser, Viewfinder, Social Live, ",http://www.flipkart.com/sony-xperia-z1/p/itme7ydysr96r8zc?pid=MOBDZKH6SQBQEZH7&ref=L%3A-9059431374062400821&srno=p_17&query=sony&otracker=from-search,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
133,"'Sony Xperia M5 Dual'","Rs. 32,945",{},"{""GPRS"": ""Yes"", ""Flash"": ""LED"", ""In the Box"": ""Handset, Charger, Stereo Headset, USB Cable, Start Up-guide, Screen Protector"", ""Video Player"": ""Yes, Supports 3GPP, MP4, H.265, Full HD, 4K - Ultra HD"", ""Business Features"": ""Pushmail  (Microsoft Exchange ActiveSync)"", ""Internal"": ""16 GB"", ""Important Apps"": ""Facebook, Google, SyncML"", ""Memory"": ""3 GB RAM, 16 GB ROM"", ""Talk Time"": ""11 hrs (2G), 12 hrs (3G)"", ""Network Type"": ""4G, 3G"", ""Type"": ""2600 mAh"", ""Expandable Memory"": ""microSD, upto 200 GB"", ""Call Features"": ""Loudspeaker"", ""Other Camera Features"": ""F2.2, ISO Upto 3200, Sony Exmor RS for Mobile Image Sensor, 0.25 Sec Hybrid Auto Focus, Clear Image Zoom - 5x, HDR for Photos and Videos, Video Stabiliser, Auto Scene Recognition, Image Stabiliser, Geo-tagging, Exmor RS with Auto Focus, Full HD Video Recording, Selfie, HDR"", ""Form"": ""Bar"", ""USB Connectivity"": ""Yes, micro USB, v2"", ""Rear Camera"": ""Yes, 21.5 MP"", ""Brand"": ""Sony"", ""Audio Jack"": ""3.5 mm"", ""DLNA"": ""Yes"", ""Warranty Summary"": ""1 ",http://www.flipkart.com/sony-xperia-m5-dual/p/itmebfyvnwzggyhy?pid=MOBEBFYVDHUXGGXE&ref=L%3A-9059431374062400821&srno=p_18&query=sony&otracker=from-search,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
134,"'Sony Xperia T2 Ultra Dual'","Rs. 17,990",{},"{""GPRS"": ""Yes, 107 kbps"", ""Flash"": ""Pulsed LED"", ""Phone Book Memory"": ""Yes"", ""Ringtone"": ""Polyphonic, MP3, AAC"", ""Video Player"": ""Yes, Supports XVID, WEBM, 3GPP, MKV, AVI, MP4, M4V, Full HD"", ""Business Features"": ""Document Viewer, Pushmail  (Microsoft Exchange ActiveSync)"", ""Internal"": ""8 GB"", ""Important Apps"": ""Google Play, Google Voice Search, Google Search, Google Talk Application, Sony Select, Web Browser (WebKit), Facebook, SyncML, YouTube, Twitter, Bookmarks, Google+, Gmail, Instant Messaging"", ""Memory"": ""1 GB RAM"", ""Talk Time"": ""14 hrs (2G), 24 hrs (3G)"", ""Network Type"": ""3G"", ""Type"": ""3000 mAh"", ""FM"": ""Yes"", ""Expandable Memory"": ""microSD, upto 32 GB"", ""Call Features"": ""Loudspeaker"", ""Other Camera Features"": ""<div class=\""dummy-content\"">\n                                                    Exmor RS for Mobile Image Sensor, Auto Focus, Burst Mode, HDR for Picture and Film, Geo-tagging, Image Stabiliser, Object Tracking, Red-eye Reduction, Scene Recognition, Send to Web, Smile Sh",http://www.flipkart.com/sony-xperia-t2-ultra-dual/p/itmebvzrwwfvvjv3?pid=MOBDTTBKFPCHV7ZZ&ref=L%3A-9059431374062400821&srno=p_19&query=sony&otracker=from-search,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
135,"'Sony Xperia Z5 Dual'","Rs. 38,500",{},"{""GPRS"": ""Yes"", ""Flash"": ""Pulse LED"", ""In the Box"": ""Handset, Charger, USB Cable, User Guide, Stereo Headset, Screen Protector"", ""Video Player"": ""Yes, Full HD, 4K - Ultra HD"", ""Internal"": ""32 GB"", ""Memory"": ""3 GB RAM, 32 GB ROM"", ""Network Type"": ""4G, 3G"", ""Type"": ""2900 mAh"", ""FM"": ""Yes"", ""Expandable Memory"": ""microSD, upto 200"", ""Call Features"": ""Loudspeaker"", ""Other Camera Features"": ""<div class=\""dummy-content\"">\n                                                    1/2.3 Inch Sony Exmor RS Sensor, Hybrid Auto Focus 0.03 sec, 5 x Clear Image Zoom, Wide-angle G Lens (24 mm), ISO 12800 Photo / 3200 Video, SteadyShot with Intelligent Active Mode - Video Stabilisation, Sony Exmor R Sensor, SteadyShot with Intelligent Active Mode - Video Stabilisation, Wide-angle Le...<a href=\""javascript:void(0);\"" onclick=\""$(this).parents('.dummy-content').hide();$(this).parents('.dummy-content').next().show();return false;\"">View More</a>\n</div>\n<div class=\""fk-hidden\"">1/2.3 Inch Sony Exmor RS Senso",http://www.flipkart.com/sony-xperia-z5-dual/p/itmecafeyx4vyhgg?pid=MOBECAFEGRXCQUCH&ref=L%3A-9059431374062400821&srno=p_20&query=sony&otracker=from-search,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
136,"'Vu 102cm (40) Full HD LED TV'","Rs. 23,489",{},"{"""": ""<ul class=\""valueList\"">\n<li>A+ Grade Panel</li>\n<li>Achromatic Panel</li>\n<li>USB Interface (Images)</li>\n<li>Still Image</li>\n<li>Movies Support in USB Mode</li>\n<li>Built-in Digital Media Player</li>\n<li>Digital Noise Reduction</li>\n<li>Sports Details Sharpness</li>\n<li>Moisture Resistant + Dust Resistant Components</li>\n<li>Healthy from Inside</li>\n<li>Energy Efficient</li>\n<li>Table Top Mount</li>\n<li>Wall Mounting Brackets</li>\n<li>1:1 Pixel Mapping</li>\n<li>Digital Audio Output to Connect External Audio System</li>\n<li>Environmental Condition - Humidity: 20% to 80% RH</li>\n<li>Environmental Condition - Temperature: 5\u00b0C - 45\u00b0C</li>\n</ul>"", ""Installation &amp; Demo Details"": ""<div class=\""dummy-content\"">\n                                                    We'll facilitate the installation and demo through authorized service engineer at your convenience <p>The installation will be done within 2 Business days of delivery of the TV.</p><p>The servi",http://www.flipkart.com/vu-102cm-40-full-hd-led-tv/p/itme8fmzymk5dasj?pid=TVSE8FMZ9AQMEGC6&ref=L%3A707141978120933191&srno=p_1&query=tv&otracker=from-search,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
137,"'Vu 80cm (32) HD Ready LED TV'","Rs. 15,489","""'Key Features of Vu 80cm (32) HD Ready LED TV\n            \n\nLED Display\n80 cm (32)\nHD Ready, 1366 x 768\n2 x HDMI, 2 x USB\nRefresh Rate - 60 Hz'""","{"""": ""<ul class=\""valueList\"">\n<li>A+ Grade Panel</li>\n<li>Achromatic Panel</li>\n<li>USB Interface (Images)</li>\n<li>Still Image</li>\n<li>Movies Support in USB Mode</li>\n<li>Built-in Digital Media Player</li>\n<li>Digital Noise Reduction</li>\n<li>Sports Details Sharpness</li>\n<li>Moisture Resistant + Dust Resistant Components</li>\n<li>Healthy from Inside</li>\n<li>Energy Efficient</li>\n<li>Table Top Mount</li>\n<li>Wall Mounting Brackets</li>\n</ul>"", ""Installation &amp; Demo Details"": ""<div class=\""dummy-content\"">\n                                                    We'll facilitate the installation and demo through authorized service engineer at your convenience <p>The installation will be done within 2 Business days of delivery of the TV.</p><p>The service engineer will install your new TV, either on wall mount or on table top. Installation and demo are provided ...<a href=\""javascript:void(0);\"" onclick=\""$(this).parents('.dummy-content').hide();$(this).parents('.dummy-c",http://www.flipkart.com/vu-80cm-32-hd-ready-led-tv/p/itme8fmzuc4xaznj?pid=TVSE8FMZ8ASXHGYW&ref=L%3A707141978120933191&srno=p_2&query=tv&otracker=from-search,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
138,"'LG 80cm (32) HD Ready LED TV'","Rs. 19,586",{},"{"""": ""<ul class=\""valueList\"">\n<li>USB DivX (SD/HD): DivX HD</li>\n<li>Picture: JPEG</li>\n<li>Subtitle for DivX (Language): 10 Languages (English, French, Vietnamese, Russian, Thai, Hebrew, Arab, Korean, Persian, Kudur)</li>\n<li>All Round Protection Plus</li>\n<li>Regional Languages Option</li>\n<li>Built-in Games</li>\n<li>Motion Eco Sensor</li>\n<li>Smart Energy Saving</li>\n<li>Input Labeling</li>\n<li>OSD Languages: Total 17, Indian: 5 (Hindi, Marathi, Bengali, Tamil, Telugu) Subject to Updation Regularly</li>\n<li>Local Key Type: Jogstick</li>\n<li>Flexi Mount Bracket</li>\n<li>Metallic Design</li>\n<li>Slim Depth and Narrow Bezel</li>\n<li>Cricket Mode</li>\n</ul>"", ""Installation &amp; Demo Details"": ""<div class=\""dummy-content\"">\n                                                    We'll facilitate the installation and demo through authorized service engineer at your convenience<p>The installation will be done within 2 business days of delivery of the TV</p><p>The service eng",http://www.flipkart.com/lg-80cm-32-hd-ready-led-tv/p/itme8ezsyzmdrnyn?pid=TVSE8EZSHKZYZSRT&ref=L%3A707141978120933191&srno=p_3&query=tv&otracker=from-search,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
139,"'Micromax 109cm (43) Full HD LED TV'","Rs. 24,989",{},"{"""": ""<ul class=\""valueList\"">\n<li>Solution: V59</li>\n<li>OSD Language: English</li>\n<li>USB Support Format: Text, Photo</li>\n<li>Analog Tuner</li>\n<li>Eco Function</li>\n<li>Energy Saving Mode</li>\n<li>MHL (Connects Mobile to TV via MHL Wire)</li>\n</ul>"", ""Installation &amp; Demo Details"": ""<div class=\""dummy-content\"">\n                                                    We'll facilitate the installation and demo through authorized service engineer at your convenience <p>The installation will be done within 2 Business days of delivery of the TV.</p><p>The service engineer will install your new TV, either on wall mount or on table top. Installation and demo are provided ...<a href=\""javascript:void(0);\"" onclick=\""$(this).parents('.dummy-content').hide();$(this).parents('.dummy-content').next().show();return false;\"">View More</a>\n</p></div>\n<div class=\""fk-hidden\"">We'll facilitate the installation and demo through authorized service engineer at your convenience <p>The insta",http://www.flipkart.com/micromax-109cm-43-full-hd-led-tv/p/itmedhtguxs5zhx6?pid=TVSEDHTGY4FBTFBZ&ref=L%3A707141978120933191&srno=p_4&query=tv&otracker=from-search,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
140,"'Micromax 106cm (42) Ultra HD (4K) Smart LED TV'","Rs. 35,989","""'Key Features of Micromax 106cm (42) Ultra HD (4K) Smart LED TV\n            \n\nLED Display\n106 cm (42)\nUltra HD (4K), 3840 x 2160\nSmart TV\n3 x HDMI, 3 x USB\nEthernet\nRefresh Rate - 120'""","{"""": ""<ul class=\""valueList\"">\n<li>Analog Tuner (Channels 1 - 99)</li>\n<li>Wireless Standard Keyboard (2.4 G) Support</li>\n<li>Andorid Smart</li>\n<li>Wireless Mouse (2.4 G) Support</li>\n<li>English OSD Language</li>\n<li>Smart Remote with Gravity Sensor</li>\n<li>USB Support Format: Text, Photo</li>\n<li>It Supports 2.1 Channel Speaker</li>\n</ul>"", ""Contrast Ratio"": ""<ul class=\""valueList\"">\n<li>208.3340278 (Static)</li>\n</ul>"", ""USB"": ""USB 2.0, USB3.0"", ""Mobile High-Definition Link"": ""Yes"", ""Internet Access"": ""Yes"", ""Brand"": ""Micromax"", ""Other Connectivity Features"": ""<ul class=\""valueList\"">\n<li>1 VGA Connector (15 Pin D-sub)</li>\n<li>2 USB 2.0</li>\n<li>1 USB 3.0</li>\n<li>HDMI 1.4</li>\n<li>HDMI HDCP: HDMI 1.4 (1 MHL Supporting UHD)</li>\n<li>1 SD Card Slot</li>\n<li>1 AV Output</li>\n<li>1 AV Input</li>\n</ul>"", ""RF Connectivity Input"": ""1"", ""Power Consumption"": ""95 W, 1 W (Stand By)"", ""Other Video Features"": ""<ul class=\""valueList\"">\n<li>Response Time: 9.5 ms</li>\n<li",http://www.flipkart.com/micromax-106cm-42-ultra-hd-4k-smart-led-tv/p/itme3bzgkr8gsf8q?pid=TVSE3BZFJYBRHPCH&ref=L%3A707141978120933191&srno=p_5&query=tv&otracker=from-search,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
141,"'BPL Vivid 80cm (32) HD Ready LED TV'","Rs. 16,489",{},"{"""": ""<ul class=\""valueList\"">\n<li>OSD Language: Multi Language</li>\n<li>Photo</li>\n<li>Picture: JPG, JPEG, PNG, BMP</li>\n<li>File: TXT</li>\n</ul>"", ""Installation &amp; Demo Details"": ""<div class=\""dummy-content\"">\n                                                    We'll facilitate the installation and demo through authorized service engineer at your convenience <p>The installation will be done within 2 Business days of delivery of the TV.</p><p>The service engineer will install your new TV, either on wall mount or on table top. Installation and demo are provided ...<a href=\""javascript:void(0);\"" onclick=\""$(this).parents('.dummy-content').hide();$(this).parents('.dummy-content').next().show();return false;\"">View More</a>\n</p></div>\n<div class=\""fk-hidden\"">We'll facilitate the installation and demo through authorized service engineer at your convenience <p>The installation will be done within 2 Business days of delivery of the TV.</p><p>The service engineer will install you",http://www.flipkart.com/bpl-vivid-80cm-32-hd-ready-led-tv/p/itmeepv8jxfjmhkh?pid=TVSEEPV8C6JTWZFW&ref=L%3A707141978120933191&srno=p_6&query=tv&otracker=from-search,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
142,"'Vu 80cm (32) Full HD LED TV'","Rs. 18,989",{},"{"""": ""<ul class=\""valueList\"">\n<li>Environmental Condition (Temperature): 0\u00b0C - 40\u00b0C</li>\n<li>Environmental Condition (Humidity): 20% to 80% RH</li>\n<li>Still Image</li>\n<li>Moisture Resistant + Dust Resistant Components</li>\n<li>Auto Sleep</li>\n<li>High Transmittance</li>\n<li>No Ripple When Touching</li>\n<li>Use as a PC Monitor</li>\n<li>Table Top Mount</li>\n<li>Wall Mounting Brackets</li>\n<li>Healthy from Inside</li>\n<li>A+ Grade Panel</li>\n<li>USB Interface: (Images)</li>\n<li>1:1 Pixel Mapping</li>\n<li>Energy Efficient</li>\n</ul>"", ""Installation &amp; Demo Details"": ""<div class=\""dummy-content\"">\n                                                    We'll facilitate the installation and demo through authorized service engineer at your convenience <p>The installation will be done within 2 Business days of delivery of the TV.</p><p>The service engineer will install your new TV, either on wall mount or on table top. Installation and demo are provided ...<a href=",http://www.flipkart.com/vu-80cm-32-full-hd-led-tv/p/itme9zkgpeyu8fnz?pid=TVSE9ZKGYX6WXAWZ&ref=L%3A707141978120933191&srno=p_7&query=tv&otracker=from-search,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
143,"'Micromax 81cm (32) HD Ready LED TV'","Rs. 14,489",{},"{"""": ""<ul class=\""valueList\"">\n<li>OSD Language: English</li>\n<li>USB Support Format: Photo / Text</li>\n<li>Analog Tuner</li>\n<li>Eco Function</li>\n</ul>"", ""Installation &amp; Demo Details"": ""<div class=\""dummy-content\"">\n                                                    We'll facilitate the installation and demo through authorized service engineer at your convenience <p>The installation will be done within 2 Business days of delivery of the TV.</p><p>The service engineer will install your new TV, either on wall mount or on table top. Installation and demo are provided ...<a href=\""javascript:void(0);\"" onclick=\""$(this).parents('.dummy-content').hide();$(this).parents('.dummy-content').next().show();return false;\"">View More</a>\n</p></div>\n<div class=\""fk-hidden\"">We'll facilitate the installation and demo through authorized service engineer at your convenience <p>The installation will be done within 2 Business days of delivery of the TV.</p><p>The service engineer will inst",http://www.flipkart.com/micromax-81cm-32-hd-ready-led-tv/p/itmecsygw4dc6zhs?pid=TVSECSYGNC8GSBUG&ref=L%3A707141978120933191&srno=p_8&query=tv&otracker=from-search,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
144,"'Panasonic 80cm (32) HD Ready LED TV'","Rs. 18,489",{},"{"""": ""<ul class=\""valueList\"">\n<li>Panel: VA</li>\n<li>Analogue Tuner: World 17 \u2013 System</li>\n<li>A+ Grade Panel</li>\n<li>Thin Frame</li>\n</ul>"", ""Installation &amp; Demo Details"": ""<div class=\""dummy-content\"">\n                                                    We'll facilitate the installation and demo through authorized service engineer at your convenience <p>The installation will be done within 2 Business days of delivery of the TV.</p><p>The service engineer will install your new TV, either on wall mount or on table top. Installation and demo are provided ...<a href=\""javascript:void(0);\"" onclick=\""$(this).parents('.dummy-content').hide();$(this).parents('.dummy-content').next().show();return false;\"">View More</a>\n</p></div>\n<div class=\""fk-hidden\"">We'll facilitate the installation and demo through authorized service engineer at your convenience <p>The installation will be done within 2 Business days of delivery of the TV.</p><p>The service engineer will install yo",http://www.flipkart.com/panasonic-80cm-32-hd-ready-led-tv/p/itmeaz2h9wvjpmaf?pid=TVSEAZ2HXZA5Z9PZ&ref=L%3A707141978120933191&srno=p_9&query=tv&otracker=from-search,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
145,"'Samsung 80 (32) HD Ready LED TV'","Rs. 20,179",{},"{"""": ""<ul class=\""valueList\"">\n<li>Analog Tuner</li>\n<li>Design: Steam Mold</li>\n<li>Bezel Type: 17.5 mm</li>\n<li>Slim Type: Normal</li>\n<li>Front Color: Black</li>\n<li>Digital Clean View</li>\n<li>Triple Protector</li>\n<li>OSD Language: English</li>\n<li>ConnectShare (USB 2.0): Movie</li>\n<li>Embedded POP</li>\n</ul>"", ""Contrast Ratio"": ""<ul class=\""valueList\"">\n<li>706.6673611 (Static)</li>\n</ul>"", ""On/Off Timer"": ""Yes"", ""USB"": ""1"", ""Clock"": ""Yes"", ""Internet Access"": ""Yes"", ""Weight (with stand)"": ""6 kg"", ""Smart TV"": ""No"", ""RF Connectivity Input"": ""1"", ""Stand Type"": ""Square"", ""Refresh Rate"": ""Clear Motion Rate: 100 Hz"", ""Brand"": ""Samsung"", ""Other Connectivity Features"": ""<ul class=\""valueList\"">\n<li>RF Input (Terrestrial / Cable Input): 1</li>\n</ul>"", ""HD Technology &amp; Resolution"": ""HD Ready, 1366 x 768"", ""Width x Height x Depth (with stand)"": ""738.4 mm x 497.7 mm x 191.7 mm"", ""3D"": ""No"", ""Touchscreen"": ""No"", ""Power Requirement"": ""AC 100 - 240 V, 50/60 Hz"", ""Speaker Out",http://www.flipkart.com/samsung-80-32-hd-ready-led-tv/p/itme68bczreq6fgy?pid=TVSE68B9JEMETK8K&ref=L%3A707141978120933191&srno=p_10&query=tv&otracker=from-search,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
146,"'Micromax 127cm (50) Full HD LED TV'","Rs. 33,489",{},"{"""": ""<ul class=\""valueList\"">\n<li>OSD Language: English</li>\n<li>Analog Tuner</li>\n<li>Eco Function</li>\n<li>USB Support Format: Photo, Text</li>\n<li>Energy Saving Mode</li>\n</ul>"", ""Installation &amp; Demo Details"": ""<div class=\""dummy-content\"">\n                                                    We'll facilitate the installation and demo through authorized service engineer at your convenience <p>The installation will be done within 2 Business days of delivery of the TV.</p><p>The service engineer will install your new TV, either on wall mount or on table top. Installation and demo are provided ...<a href=\""javascript:void(0);\"" onclick=\""$(this).parents('.dummy-content').hide();$(this).parents('.dummy-content').next().show();return false;\"">View More</a>\n</p></div>\n<div class=\""fk-hidden\"">We'll facilitate the installation and demo through authorized service engineer at your convenience <p>The installation will be done within 2 Business days of delivery of the TV.</p><p>Th",http://www.flipkart.com/micromax-127cm-50-full-hd-led-tv/p/itmeb79auaaqvjng?pid=TVSEB79AVTRQZFGH&ref=L%3A707141978120933191&srno=p_11&query=tv&otracker=from-search,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
